,Iteration,Selected Features,Accuracy,Precision,Recall,F1 Score,AUC-ROC
3910,3911,"['total night charge', 'total day charge', 'voice mail plan', 'total eve calls', 'total eve charge', 'total intl minutes', 'account length', 'total day calls', 'total intl calls', 'total intl charge']",0.8860569715142429,0.8888888888888888,0.24742268041237114,0.3870967741935484,0.6210797612588171
3911,3912,"['total day charge', 'total eve minutes', 'total night calls', 'total intl minutes', 'total eve charge', 'account length', 'total intl calls', 'customer service calls', 'total night charge', 'total night minutes']",0.8920539730134932,0.711864406779661,0.4329896907216495,0.5384615384615384,0.7015825646590703
3912,3913,"['total day minutes', 'total night calls', 'total eve charge', 'total night charge', 'total eve calls', 'voice mail plan', 'total eve minutes', 'customer service calls', 'total intl calls', 'total day charge']",0.9160419790104948,0.8253968253968254,0.5360824742268041,0.6499999999999999,0.7583921143063845
3913,3914,"['number vmail messages', 'voice mail plan', 'total eve charge', 'total night calls', 'account length', 'total day charge', 'total eve minutes', 'total day calls', 'total eve calls', 'total day minutes']",0.8860569715142429,0.7333333333333333,0.3402061855670103,0.46478873239436624,0.6595767769940316
3914,3915,"['customer service calls', 'total eve minutes', 'total intl calls', 'total intl charge', 'international plan', 'total day charge', 'voice mail plan', 'total eve charge', 'total intl minutes', 'total night charge']",0.9445277361319341,0.9166666666666666,0.6804123711340206,0.7810650887573964,0.8349430276722735
3915,3916,"['total day charge', 'total night calls', 'account length', 'total intl minutes', 'customer service calls', 'number vmail messages', 'voice mail plan', 'total eve minutes', 'total night charge', 'total intl calls']",0.9085457271364318,0.8461538461538461,0.4536082474226804,0.5906040268456375,0.719786579851691
3916,3917,"['total night minutes', 'total intl charge', 'total eve calls', 'total day calls', 'total day minutes', 'number vmail messages', 'total day charge', 'voice mail plan', 'international plan', 'total intl calls']",0.896551724137931,0.78,0.4020618556701031,0.5306122448979592,0.6913818050280339
3917,3918,"['total day minutes', 'total eve calls', 'total night calls', 'account length', 'number vmail messages', 'total intl charge', 'total eve charge', 'total day calls', 'total night minutes', 'total intl calls']",0.8830584707646177,0.8518518518518519,0.23711340206185566,0.3709677419354838,0.6150479291011033
3918,3919,"['number vmail messages', 'international plan', 'total intl charge', 'customer service calls', 'total night minutes', 'total night calls', 'account length', 'total day charge', 'total eve calls', 'total intl minutes']",0.9025487256371814,0.7580645161290323,0.4845360824742268,0.5911949685534591,0.7291101465002713
3919,3920,"['total night minutes', 'customer service calls', 'total night charge', 'account length', 'total day minutes', 'total intl calls', 'total intl minutes', 'number vmail messages', 'international plan', 'total eve minutes']",0.9340329835082459,0.8840579710144928,0.6288659793814433,0.7349397590361446,0.8074154458310725
3920,3921,"['total day calls', 'total eve minutes', 'total intl minutes', 'international plan', 'total eve charge', 'voice mail plan', 'customer service calls', 'total intl charge', 'total night charge', 'account length']",0.8800599700149925,0.6888888888888889,0.31958762886597936,0.43661971830985913,0.6475131126786038
3921,3922,"['number vmail messages', 'total eve charge', 'account length', 'total night charge', 'international plan', 'total eve minutes', 'total intl minutes', 'voice mail plan', 'total night calls', 'total day calls']",0.8710644677661169,0.7894736842105263,0.15463917525773196,0.25862068965517243,0.5738108156990414
3922,3923,"['total intl charge', 'total day minutes', 'total eve charge', 'international plan', 'account length', 'total intl calls', 'total eve calls', 'total night minutes', 'total night calls', 'total intl minutes']",0.8980509745127436,0.7543859649122807,0.44329896907216493,0.5584415584415585,0.7093687827816965
3923,3924,"['account length', 'total day calls', 'total intl calls', 'number vmail messages', 'total night charge', 'total intl charge', 'total eve minutes', 'total eve charge', 'international plan', 'total day minutes']",0.9220389805097451,0.9245283018867925,0.5051546391752577,0.6533333333333333,0.7490685476578043
3924,3925,"['customer service calls', 'total night minutes', 'total day charge', 'total eve minutes', 'total night charge', 'total eve calls', 'total intl charge', 'total night calls', 'total day minutes', 'total intl minutes']",0.896551724137931,0.7121212121212122,0.4845360824742268,0.5766871165644172,0.7256013745704467
3925,3926,"['total night calls', 'total night minutes', 'customer service calls', 'total night charge', 'total day minutes', 'total eve charge', 'total eve minutes', 'total intl charge', 'total intl minutes', 'total day charge']",0.8995502248875562,0.7272727272727273,0.4948453608247423,0.588957055214724,0.7316332067281607
3926,3927,"['total night charge', 'number vmail messages', 'voice mail plan', 'total day calls', 'total night minutes', 'total day minutes', 'total eve charge', 'account length', 'customer service calls', 'total intl calls']",0.9100449775112444,0.8627450980392157,0.4536082474226804,0.5945945945945946,0.7206637728341472
3927,3928,"['total eve calls', 'total day charge', 'international plan', 'total night minutes', 'total intl charge', 'total night calls', 'total day minutes', 'customer service calls', 'total intl minutes', 'total eve minutes']",0.9100449775112444,0.7534246575342466,0.5670103092783505,0.6470588235294117,0.7677156809549647
3928,3929,"['total intl charge', 'voice mail plan', 'total eve calls', 'total intl calls', 'total eve minutes', 'account length', 'total day minutes', 'total night calls', 'customer service calls', 'international plan']",0.9325337331334332,0.8939393939393939,0.6082474226804123,0.7239263803680982,0.7979833604630132
3929,3930,"['account length', 'total day minutes', 'total day calls', 'number vmail messages', 'total night minutes', 'total night calls', 'total intl charge', 'total intl minutes', 'total eve calls', 'total eve minutes']",0.889055472263868,0.8709677419354839,0.27835051546391754,0.421875,0.6356664858021341
3930,3931,"['customer service calls', 'total eve calls', 'total day minutes', 'total intl charge', 'total day charge', 'total intl calls', 'voice mail plan', 'number vmail messages', 'total eve charge', 'total intl minutes']",0.9130434782608695,0.819672131147541,0.5154639175257731,0.6329113924050632,0.7480828359558691
3931,3932,"['total night minutes', 'number vmail messages', 'total intl minutes', 'total intl calls', 'total intl charge', 'total day calls', 'total eve minutes', 'total day minutes', 'total day charge', 'total eve charge']",0.8920539730134932,0.8378378378378378,0.31958762886597936,0.46268656716417905,0.6545306565382528
3932,3933,"['international plan', 'total day calls', 'total intl calls', 'total night minutes', 'total eve minutes', 'total day charge', 'number vmail messages', 'voice mail plan', 'account length', 'total night calls']",0.9010494752623688,0.8604651162790697,0.38144329896907214,0.5285714285714286,0.6854584915897992
3933,3934,"['number vmail messages', 'total day charge', 'total night charge', 'total night calls', 'total intl charge', 'total eve calls', 'total eve charge', 'total day minutes', 'total day calls', 'total night minutes']",0.8935532233883059,0.8421052631578947,0.32989690721649484,0.47407407407407415,0.6596852957135105
3934,3935,"['total intl calls', 'total night minutes', 'total intl charge', 'total night calls', 'total day calls', 'total eve calls', 'account length', 'customer service calls', 'total day minutes', 'international plan']",0.9025487256371814,0.7,0.5773195876288659,0.6327683615819208,0.7676071622354855
3935,3936,"['total intl charge', 'international plan', 'number vmail messages', 'customer service calls', 'total eve calls', 'voice mail plan', 'total eve minutes', 'total intl minutes', 'total day charge', 'total day minutes']",0.9265367316341829,0.8529411764705882,0.5979381443298969,0.703030303030303,0.7901971423403871
3936,3937,"['total night charge', 'total night minutes', 'total day minutes', 'total day calls', 'total eve calls', 'total intl calls', 'total eve minutes', 'total intl charge', 'international plan', 'total intl minutes']",0.896551724137931,0.7413793103448276,0.44329896907216493,0.5548387096774193,0.7084915897992404
3937,3938,"['customer service calls', 'total eve minutes', 'international plan', 'number vmail messages', 'account length', 'total day minutes', 'total night calls', 'voice mail plan', 'total day charge', 'total eve charge']",0.9115442278860569,0.8064516129032258,0.5154639175257731,0.6289308176100628,0.7472056429734129
3938,3939,"['account length', 'total eve minutes', 'total intl calls', 'total eve calls', 'total day calls', 'customer service calls', 'total day charge', 'total intl charge', 'number vmail messages', 'total night charge']",0.904047976011994,0.8235294117647058,0.4329896907216495,0.5675675675675675,0.7086001085187195
3939,3940,"['total night calls', 'number vmail messages', 'total eve charge', 'total day calls', 'total intl minutes', 'international plan', 'total night charge', 'total eve minutes', 'voice mail plan', 'customer service calls']",0.8725637181409296,0.6363636363636364,0.28865979381443296,0.39716312056737585,0.6302948091879181
3940,3941,"['customer service calls', 'account length', 'total day charge', 'total intl charge', 'total eve calls', 'total night minutes', 'number vmail messages', 'total eve minutes', 'total night calls', 'voice mail plan']",0.9130434782608695,0.8545454545454545,0.4845360824742268,0.6184210526315789,0.7352504973774643
3941,3942,"['total day minutes', 'number vmail messages', 'total intl charge', 'voice mail plan', 'total night minutes', 'total night charge', 'total day calls', 'total intl calls', 'account length', 'total eve calls']",0.8650674662668666,0.6206896551724138,0.18556701030927836,0.2857142857142857,0.5831343823476217
3942,3943,"['total day calls', 'total intl charge', 'total day minutes', 'total night charge', 'total eve minutes', 'account length', 'total eve charge', 'total intl minutes', 'total intl calls', 'voice mail plan']",0.896551724137931,0.9117647058823529,0.31958762886597936,0.4732824427480915,0.6571622354856212
3943,3944,"['total intl charge', 'total night minutes', 'customer service calls', 'total eve calls', 'total intl calls', 'total eve minutes', 'total day calls', 'number vmail messages', 'total intl minutes', 'account length']",0.8620689655172413,0.5925925925925926,0.16494845360824742,0.25806451612903225,0.5728251039971062
3944,3945,"['international plan', 'total eve calls', 'account length', 'total day minutes', 'customer service calls', 'total night charge', 'voice mail plan', 'total eve charge', 'total intl calls', 'total day calls']",0.9220389805097451,0.8813559322033898,0.5360824742268041,0.6666666666666666,0.761900886236209
3945,3946,"['total night calls', 'total eve minutes', 'total intl minutes', 'number vmail messages', 'international plan', 'total day calls', 'total night charge', 'customer service calls', 'voice mail plan', 'total intl calls']",0.8950524737631185,0.7647058823529411,0.4020618556701031,0.5270270270270271,0.6905046120455779
3946,3947,"['total eve charge', 'total intl charge', 'total night calls', 'international plan', 'customer service calls', 'total intl calls', 'total day calls', 'total eve minutes', 'account length', 'total intl minutes']",0.8980509745127436,0.7735849056603774,0.422680412371134,0.5466666666666666,0.7008138903960933
3947,3948,"['customer service calls', 'total day charge', 'total intl minutes', 'international plan', 'account length', 'total intl calls', 'total night charge', 'total night minutes', 'total eve minutes', 'total eve charge']",0.9280359820089955,0.810126582278481,0.6597938144329897,0.7272727272727272,0.8167390124796527
3948,3949,"['total intl charge', 'customer service calls', 'international plan', 'total intl calls', 'total eve calls', 'total eve minutes', 'total eve charge', 'account length', 'total day charge', 'total night minutes']",0.9190404797601199,0.7792207792207793,0.6185567010309279,0.6896551724137931,0.7943660698137095
3949,3950,"['total eve calls', 'total day calls', 'number vmail messages', 'international plan', 'total intl minutes', 'voice mail plan', 'total night minutes', 'total night charge', 'customer service calls', 'total day charge']",0.8950524737631185,0.7213114754098361,0.4536082474226804,0.5569620253164557,0.7118918430095859
3950,3951,"['customer service calls', 'total intl calls', 'total night charge', 'total eve minutes', 'total day calls', 'total day charge', 'voice mail plan', 'total intl charge', 'total eve calls', 'total intl minutes']",0.9055472263868066,0.84,0.4329896907216495,0.5714285714285714,0.7094773015011756
3951,3952,"['international plan', 'account length', 'customer service calls', 'number vmail messages', 'total intl charge', 'total intl minutes', 'voice mail plan', 'total day minutes', 'total eve calls', 'total night charge']",0.8995502248875562,0.75,0.4639175257731959,0.573248407643312,0.718800868149756
3952,3953,"['total eve calls', 'total night charge', 'total intl minutes', 'international plan', 'total day minutes', 'total day charge', 'total night minutes', 'total eve charge', 'total eve minutes', 'total intl calls']",0.9070464767616192,0.7611940298507462,0.5257731958762887,0.621951219512195,0.7488515102188461
3953,3954,"['account length', 'total night charge', 'total day calls', 'total night calls', 'total intl charge', 'number vmail messages', 'total eve minutes', 'total eve charge', 'voice mail plan', 'total intl minutes']",0.8515742128935532,0.0,0.0,0.0,0.4982456140350877
3954,3955,"['customer service calls', 'total night charge', 'total day calls', 'total eve minutes', 'number vmail messages', 'voice mail plan', 'total night minutes', 'total intl calls', 'total intl charge', 'international plan']",0.896551724137931,0.75,0.4329896907216495,0.5490196078431373,0.7042141436064389
3955,3956,"['international plan', 'total eve minutes', 'total day minutes', 'voice mail plan', 'customer service calls', 'total eve charge', 'total intl minutes', 'total night calls', 'account length', 'total night charge']",0.9310344827586207,0.9047619047619048,0.5876288659793815,0.7125,0.7885512750949539
3956,3957,"['number vmail messages', 'total eve minutes', 'account length', 'voice mail plan', 'total eve calls', 'total day minutes', 'total night calls', 'customer service calls', 'total day charge', 'total night charge']",0.9085457271364318,0.8,0.4948453608247423,0.6114649681528662,0.7368963646228975
3957,3958,"['total intl charge', 'total eve charge', 'total intl calls', 'total night minutes', 'international plan', 'voice mail plan', 'total night charge', 'account length', 'total night calls', 'number vmail messages']",0.8935532233883059,1.0,0.26804123711340205,0.42276422764227645,0.634020618556701
3958,3959,"['total day charge', 'total intl charge', 'number vmail messages', 'total night charge', 'total eve minutes', 'voice mail plan', 'total eve calls', 'account length', 'total day minutes', 'total intl calls']",0.8980509745127436,0.9142857142857143,0.32989690721649484,0.4848484848484848,0.662316874660879
3959,3960,"['total intl charge', 'total eve charge', 'total day charge', 'total eve calls', 'total intl calls', 'international plan', 'account length', 'total day calls', 'total night charge', 'total eve minutes']",0.8995502248875562,0.75,0.4639175257731959,0.573248407643312,0.718800868149756
3960,3961,"['total eve charge', 'number vmail messages', 'total intl charge', 'total eve calls', 'customer service calls', 'total day charge', 'total day minutes', 'total night charge', 'total intl minutes', 'total night calls']",0.9145427286356822,0.8571428571428571,0.4948453608247423,0.6274509803921569,0.740405136552722
3961,3962,"['account length', 'voice mail plan', 'total day charge', 'customer service calls', 'total day calls', 'total eve calls', 'total eve minutes', 'total intl calls', 'total night calls', 'total night minutes']",0.9055472263868066,0.84,0.4329896907216495,0.5714285714285714,0.7094773015011756
3962,3963,"['account length', 'number vmail messages', 'total night charge', 'total intl minutes', 'voice mail plan', 'customer service calls', 'total intl calls', 'total eve calls', 'total day charge', 'total eve charge']",0.9055472263868066,0.84,0.4329896907216495,0.5714285714285714,0.7094773015011756
3963,3964,"['total day calls', 'total intl minutes', 'total night calls', 'voice mail plan', 'number vmail messages', 'total eve calls', 'total night minutes', 'total intl charge', 'total day charge', 'total eve charge']",0.8905547226386806,0.8529411764705882,0.29896907216494845,0.44274809160305345,0.6450985711701935
3964,3965,"['total intl minutes', 'total intl charge', 'voice mail plan', 'number vmail messages', 'total day minutes', 'total day calls', 'total night minutes', 'total eve calls', 'account length', 'total night calls']",0.8665667166416792,0.6333333333333333,0.1958762886597938,0.2992125984251969,0.5882890215228793
3965,3966,"['account length', 'voice mail plan', 'total day charge', 'total intl charge', 'total night calls', 'total day calls', 'total intl minutes', 'total day minutes', 'total night charge', 'total eve minutes']",0.889055472263868,0.8108108108108109,0.30927835051546393,0.4477611940298508,0.648498824380539
3966,3967,"['international plan', 'voice mail plan', 'total eve charge', 'number vmail messages', 'total intl calls', 'total intl charge', 'total intl minutes', 'total day calls', 'total day charge', 'total night charge']",0.9145427286356822,0.9,0.4639175257731959,0.6122448979591837,0.7275727979743173
3967,3968,"['total eve charge', 'total day calls', 'international plan', 'total intl minutes', 'total intl charge', 'number vmail messages', 'voice mail plan', 'customer service calls', 'total day charge', 'total eve minutes']",0.9310344827586207,0.8591549295774648,0.6288659793814433,0.7261904761904762,0.8056610598661602
3968,3969,"['voice mail plan', 'total night minutes', 'number vmail messages', 'total eve calls', 'international plan', 'total eve minutes', 'total eve charge', 'total intl charge', 'total night charge', 'total intl minutes']",0.8710644677661169,0.7894736842105263,0.15463917525773196,0.25862068965517243,0.5738108156990414
3969,3970,"['total night calls', 'total intl minutes', 'total day minutes', 'voice mail plan', 'total intl charge', 'account length', 'customer service calls', 'total night charge', 'total night minutes', 'total eve charge']",0.9190404797601199,0.8909090909090909,0.5051546391752577,0.6447368421052632,0.747314161692892
3970,3971,"['total day charge', 'total eve charge', 'total eve calls', 'number vmail messages', 'total night charge', 'total night minutes', 'voice mail plan', 'total night calls', 'total intl charge', 'total intl calls']",0.8935532233883059,0.8823529411764706,0.30927835051546393,0.45801526717557256,0.6511304033279074
3971,3972,"['account length', 'total day minutes', 'number vmail messages', 'total intl charge', 'total day charge', 'total day calls', 'total night calls', 'total night charge', 'customer service calls', 'total eve minutes']",0.9100449775112444,0.8363636363636363,0.4742268041237113,0.6052631578947368,0.7292186652197504
3972,3973,"['total day calls', 'total intl minutes', 'total night minutes', 'total night charge', 'total eve charge', 'international plan', 'total eve calls', 'total night calls', 'total intl calls', 'total intl charge']",0.8935532233883059,1.0,0.26804123711340205,0.42276422764227645,0.634020618556701
3973,3974,"['total night calls', 'total intl minutes', 'account length', 'total day charge', 'total eve calls', 'total eve charge', 'total day calls', 'international plan', 'total eve minutes', 'total night minutes']",0.8830584707646177,0.6727272727272727,0.38144329896907214,0.4868421052631578,0.6749321758003256
3974,3975,"['total eve minutes', 'total eve charge', 'number vmail messages', 'total eve calls', 'total intl charge', 'international plan', 'total day minutes', 'customer service calls', 'total night charge', 'total intl calls']",0.9460269865067467,0.9295774647887324,0.6804123711340206,0.7857142857142858,0.8358202206547296
3975,3976,"['number vmail messages', 'total intl charge', 'voice mail plan', 'customer service calls', 'total day calls', 'international plan', 'total night charge', 'total intl minutes', 'total eve charge', 'total eve minutes']",0.881559220389805,0.7142857142857143,0.30927835051546393,0.4316546762589929,0.6441128594682584
3976,3977,"['total day calls', 'total intl calls', 'total night calls', 'customer service calls', 'total eve minutes', 'total intl charge', 'number vmail messages', 'total night charge', 'total eve calls', 'total eve charge']",0.8545727136431784,0.5,0.14432989690721648,0.224,0.5598842466992223
3977,3978,"['total night charge', 'total intl minutes', 'total night calls', 'account length', 'total day calls', 'total night minutes', 'total intl calls', 'total day charge', 'international plan', 'total day minutes']",0.8800599700149925,0.639344262295082,0.4020618556701031,0.49367088607594944,0.6817326822210165
3978,3979,"['total night minutes', 'number vmail messages', 'account length', 'total eve charge', 'total eve minutes', 'total day calls', 'total eve calls', 'international plan', 'voice mail plan', 'total intl calls']",0.8770614692653673,1.0,0.15463917525773196,0.2678571428571429,0.5773195876288659
3979,3980,"['total intl charge', 'number vmail messages', 'total eve charge', 'total day calls', 'total day charge', 'total intl calls', 'voice mail plan', 'total intl minutes', 'account length', 'customer service calls']",0.9055472263868066,0.8269230769230769,0.44329896907216493,0.5771812080536912,0.7137547476939771
3980,3981,"['total night calls', 'customer service calls', 'international plan', 'total day charge', 'total intl calls', 'total night minutes', 'total day minutes', 'account length', 'voice mail plan', 'total eve minutes']",0.9325337331334332,0.90625,0.5979381443298969,0.7204968944099378,0.7937059142702116
3981,3982,"['total day minutes', 'number vmail messages', 'total eve charge', 'total night minutes', 'account length', 'total eve minutes', 'voice mail plan', 'customer service calls', 'total day calls', 'total eve calls']",0.9100449775112444,0.8245614035087719,0.4845360824742268,0.6103896103896104,0.733496111412552
3982,3983,"['total eve calls', 'customer service calls', 'total eve charge', 'total eve minutes', 'total intl minutes', 'total intl calls', 'total day minutes', 'international plan', 'total day calls', 'total night calls']",0.9205397301349325,0.7894736842105263,0.6185567010309279,0.6936416184971099,0.7952432627961658
3983,3984,"['total night calls', 'total night charge', 'total intl charge', 'account length', 'customer service calls', 'total day calls', 'total day minutes', 'number vmail messages', 'total night minutes', 'international plan']",0.8995502248875562,0.734375,0.4845360824742268,0.5838509316770186,0.7273557605353591
3984,3985,"['total night calls', 'voice mail plan', 'total day calls', 'total eve charge', 'total day charge', 'total intl calls', 'total day minutes', 'total eve calls', 'total night charge', 'total intl charge']",0.8935532233883059,0.90625,0.29896907216494845,0.44961240310077516,0.6468529571351058
3985,3986,"['total intl minutes', 'total eve charge', 'number vmail messages', 'total night minutes', 'account length', 'total day minutes', 'total day charge', 'customer service calls', 'total intl calls', 'voice mail plan']",0.9115442278860569,0.8275862068965517,0.4948453608247423,0.6193548387096774,0.7386507505878097
3986,3987,"['total intl calls', 'total night calls', 'total eve minutes', 'voice mail plan', 'total day charge', 'total eve calls', 'total intl minutes', 'account length', 'customer service calls', 'total day minutes']",0.9100449775112444,0.8135593220338984,0.4948453608247423,0.6153846153846154,0.7377735576053536
3987,3988,"['account length', 'total day minutes', 'international plan', 'number vmail messages', 'total eve minutes', 'total night charge', 'total night calls', 'customer service calls', 'total night minutes', 'total intl minutes']",0.9190404797601199,0.864406779661017,0.5257731958762887,0.6538461538461539,0.7558690540784951
3988,3989,"['total eve charge', 'total day calls', 'total night minutes', 'voice mail plan', 'international plan', 'total night calls', 'total intl minutes', 'total night charge', 'account length', 'total intl calls']",0.8935532233883059,1.0,0.26804123711340205,0.42276422764227645,0.634020618556701
3989,3990,"['total night charge', 'voice mail plan', 'total eve minutes', 'total intl charge', 'number vmail messages', 'total eve charge', 'total night minutes', 'total day minutes', 'total day calls', 'total night calls']",0.9010494752623688,0.8974358974358975,0.36082474226804123,0.5147058823529412,0.6769035992041961
3990,3991,"['total night calls', 'total day charge', 'total night minutes', 'total day minutes', 'total intl calls', 'total intl minutes', 'customer service calls', 'voice mail plan', 'total eve charge', 'total eve minutes']",0.9190404797601199,0.864406779661017,0.5257731958762887,0.6538461538461539,0.7558690540784951
3991,3992,"['total day minutes', 'total eve charge', 'number vmail messages', 'total eve minutes', 'total night calls', 'total eve calls', 'total intl charge', 'voice mail plan', 'total day charge', 'international plan']",0.9115442278860569,0.8653846153846154,0.4639175257731959,0.6040268456375838,0.725818412009405
3992,3993,"['voice mail plan', 'total day calls', 'total night charge', 'total night minutes', 'total intl calls', 'total eve calls', 'total eve minutes', 'account length', 'total intl minutes', 'total day charge']",0.8875562218890555,0.8666666666666667,0.26804123711340205,0.40944881889763785,0.6305118466268764
3993,3994,"['voice mail plan', 'total day charge', 'number vmail messages', 'total intl minutes', 'total night charge', 'total night minutes', 'customer service calls', 'total day calls', 'total intl charge', 'total eve charge']",0.9115442278860569,0.8392857142857143,0.4845360824742268,0.6143790849673203,0.734373304395008
3994,3995,"['total intl calls', 'international plan', 'customer service calls', 'total night minutes', 'total intl charge', 'total eve charge', 'voice mail plan', 'total eve minutes', 'total night charge', 'total intl minutes']",0.8995502248875562,0.7884615384615384,0.422680412371134,0.5503355704697986,0.7016910833785496
3995,3996,"['total day calls', 'total intl calls', 'international plan', 'total night charge', 'voice mail plan', 'total day minutes', 'total eve calls', 'total intl charge', 'total eve charge', 'total night minutes']",0.9205397301349325,0.94,0.4845360824742268,0.6394557823129251,0.739636462289745
3996,3997,"['total intl charge', 'total night minutes', 'total intl minutes', 'account length', 'number vmail messages', 'international plan', 'customer service calls', 'voice mail plan', 'total day minutes', 'total night calls']",0.904047976011994,0.7619047619047619,0.4948453608247423,0.6,0.734264785675529
3997,3998,"['voice mail plan', 'total eve calls', 'total eve charge', 'total eve minutes', 'total intl calls', 'international plan', 'total intl charge', 'total day charge', 'total night calls', 'total night minutes']",0.9235382308845578,0.9107142857142857,0.5257731958762887,0.6666666666666667,0.7585006330258636
3998,3999,"['total intl minutes', 'total night calls', 'total intl charge', 'total night minutes', 'customer service calls', 'total day calls', 'total eve calls', 'total day charge', 'account length', 'voice mail plan']",0.8785607196401799,0.6666666666666666,0.32989690721649484,0.4413793103448276,0.6509133658889492
3999,4000,"['total intl minutes', 'voice mail plan', 'total night calls', 'total day charge', 'total eve calls', 'number vmail messages', 'total day minutes', 'customer service calls', 'total eve charge', 'total night minutes']",0.9145427286356822,0.8448275862068966,0.5051546391752577,0.632258064516129,0.7446825827455236
4000,4001,"['account length', 'number vmail messages', 'customer service calls', 'international plan', 'total day charge', 'total day calls', 'total intl minutes', 'total eve charge', 'total night minutes', 'total eve minutes']",0.9325337331334332,0.8939393939393939,0.6082474226804123,0.7239263803680982,0.7979833604630132
4001,4002,"['total day minutes', 'customer service calls', 'total intl charge', 'international plan', 'account length', 'total day calls', 'number vmail messages', 'total eve charge', 'voice mail plan', 'total eve minutes']",0.9340329835082459,0.863013698630137,0.6494845360824743,0.7411764705882353,0.8159703382166756
4002,4003,"['total night minutes', 'voice mail plan', 'account length', 'total intl calls', 'total eve calls', 'customer service calls', 'total day calls', 'total eve minutes', 'total intl minutes', 'number vmail messages']",0.8530734632683659,0.48148148148148145,0.13402061855670103,0.2096774193548387,0.5547296075239645
4003,4004,"['voice mail plan', 'total day charge', 'customer service calls', 'total eve charge', 'total night charge', 'total eve minutes', 'total intl charge', 'total intl calls', 'total night minutes', 'total day calls']",0.9190404797601199,0.9056603773584906,0.4948453608247423,0.64,0.7430367155000904
4004,4005,"['number vmail messages', 'total intl charge', 'total day calls', 'total eve charge', 'total day minutes', 'total night charge', 'customer service calls', 'total intl minutes', 'account length', 'voice mail plan']",0.9085457271364318,0.8461538461538461,0.4536082474226804,0.5906040268456375,0.719786579851691
4005,4006,"['total day calls', 'total eve calls', 'total eve charge', 'total day charge', 'number vmail messages', 'total intl charge', 'total day minutes', 'voice mail plan', 'total night minutes', 'total intl minutes']",0.8905547226386806,0.8157894736842105,0.31958762886597936,0.4592592592592593,0.6536534635557967
4006,4007,"['total eve minutes', 'total night minutes', 'international plan', 'account length', 'total day calls', 'total intl minutes', 'number vmail messages', 'total night charge', 'total intl calls', 'total day charge']",0.9130434782608695,0.8979591836734694,0.4536082474226804,0.6027397260273972,0.7224181587990595
4007,4008,"['account length', 'total day charge', 'total eve charge', 'total intl charge', 'number vmail messages', 'total night minutes', 'total day minutes', 'total eve minutes', 'total day calls', 'total night calls']",0.8920539730134932,0.8378378378378378,0.31958762886597936,0.46268656716417905,0.6545306565382528
4008,4009,"['total day calls', 'total intl charge', 'total day minutes', 'total intl minutes', 'customer service calls', 'total night calls', 'total intl calls', 'voice mail plan', 'total day charge', 'total night minutes']",0.881559220389805,0.6730769230769231,0.36082474226804123,0.4697986577181208,0.6655000904322663
4009,4010,"['international plan', 'account length', 'total eve minutes', 'total night minutes', 'total intl minutes', 'customer service calls', 'number vmail messages', 'total eve charge', 'total day calls', 'total intl calls']",0.904047976011994,0.8113207547169812,0.44329896907216493,0.5733333333333333,0.712877554711521
4010,4011,"['total day minutes', 'total intl minutes', 'total eve calls', 'total eve charge', 'voice mail plan', 'account length', 'total eve minutes', 'international plan', 'total day charge', 'total day calls']",0.9085457271364318,0.86,0.44329896907216493,0.5850340136054422,0.7155091336588895
4011,4012,"['total day calls', 'total night minutes', 'total night charge', 'total intl calls', 'total eve calls', 'account length', 'total night calls', 'total eve charge', 'number vmail messages', 'total intl minutes']",0.8545727136431784,0.0,0.0,0.0,0.5
4012,4013,"['account length', 'total day calls', 'total eve charge', 'total day charge', 'total intl charge', 'total intl minutes', 'total day minutes', 'customer service calls', 'voice mail plan', 'total night calls']",0.9070464767616192,0.7966101694915254,0.4845360824742268,0.6025641025641026,0.7317417254476397
4013,4014,"['total intl minutes', 'customer service calls', 'total day minutes', 'number vmail messages', 'voice mail plan', 'total night minutes', 'total intl calls', 'total eve calls', 'total day charge', 'total night calls']",0.8830584707646177,0.6610169491525424,0.4020618556701031,0.5000000000000001,0.6834870681859287
4014,4015,"['total day charge', 'total day calls', 'total eve minutes', 'number vmail messages', 'total eve charge', 'account length', 'total intl minutes', 'total night calls', 'total day minutes', 'customer service calls']",0.9145427286356822,0.8333333333333334,0.5154639175257731,0.6369426751592356,0.7489600289383251
4015,4016,"['total intl calls', 'total night minutes', 'account length', 'total intl minutes', 'number vmail messages', 'total day minutes', 'customer service calls', 'total day charge', 'total eve charge', 'total day calls']",0.9085457271364318,0.8214285714285714,0.4742268041237113,0.6013071895424836,0.7283414722372943
4016,4017,"['total intl charge', 'international plan', 'total eve charge', 'customer service calls', 'total day calls', 'total day minutes', 'total night calls', 'total day charge', 'total eve calls', 'voice mail plan']",0.9220389805097451,0.8260869565217391,0.5876288659793815,0.6867469879518072,0.7832881172002171
4017,4018,"['total intl minutes', 'total night minutes', 'customer service calls', 'international plan', 'total day charge', 'total intl charge', 'total eve minutes', 'total eve charge', 'total day calls', 'total eve calls']",0.9025487256371814,0.7222222222222222,0.5360824742268041,0.6153846153846153,0.7504973774642792
4018,4019,"['total day minutes', 'total night charge', 'total day calls', 'total eve minutes', 'total intl calls', 'account length', 'total night calls', 'total day charge', 'total eve calls', 'total intl minutes']",0.8650674662668666,0.5777777777777777,0.26804123711340205,0.36619718309859156,0.6173539518900343
